,ivtU_max,ivtU_mean,ivtV_max,ivtV_mean,rain,year
1990-05-14,33.299231093,53.0864494341,112.481645187,65.2590284259,2.3,1990
1990-05-15,89.6880851799,62.0779978913,117.043104543,101.559335689,1.2,1990
1990-05-19,287.400118441,106.188867089,31.8567649196,53.4893086914,2.0,1990
1990-05-25,79.9394851892,67.1215484967,23.3755338447,17.6999051621,10.6,1990
1990-05-28,115.110730705,70.6922756542,9.14986080591,16.483598106,3.3,1990
1990-05-31,66.2585009303,23.3836825437,34.2853106962,47.0261080721,3.0,1990
1990-06-01,427.612414781,274.062152173,-217.237106424,-86.5618622854,35.1,1990
1990-06-05,75.7719501049,41.55094734,150.265818206,113.824779769,1.7,1990
1990-06-12,70.8036086825,32.2553613865,34.6238645759,24.0151277768,1.0,1990
1990-06-13,359.459768093,155.715823395,59.0350516037,25.3670551636,26.9,1990
1990-06-17,171.043908416,68.6132163153,-113.136080975,-76.9373048642,9.2,1990
1990-06-21,532.570972779,230.379868076,-319.854764436,-95.6253574752,24.8,1990
1990-06-25,156.961854268,135.154751063,104.194899968,80.6380761473,4.5,1990
1990-07-01,66.5362554171,58.4183425421,-338.537975479,-259.888083513,13.7,1990
1990-07-05,58.7587279506,62.4574063435,-111.649142044,-82.0864301459,3.1,1990
1990-07-12,58.8912437737,35.199013109,-184.112197554,-71.2723811109,11.2,1990
1990-07-14,87.8817436738,48.7174518672,-42.8462354316,-6.71147501914,16.9,1990
1990-07-15,129.34225397,107.097204263,-136.959985229,-96.382240431,21.0,1990
1990-07-16,237.045483439,144.365453466,-374.469708582,-215.581409063,6.1,1990
1990-07-23,112.068971466,57.6426841099,157.500899036,92.1180956084,19.5,1990
1990-07-25,191.184534639,138.446945521,30.9658555167,3.38355737964,4.1,1990
1990-08-01,322.248948693,171.680714104,-53.4390801213,-37.8822438574,3.9,1990
1990-08-02,385.589279417,337.534946732,-122.032194629,-102.412846507,2.5,1990
1990-08-05,248.128522513,203.455367855,-549.177402607,-410.907246548,5.6,1990
1990-08-06,297.288867342,224.690626045,-587.487525582,-495.123108457,58.3,1990
1990-08-13,173.916995437,113.440930222,-280.954880834,-182.276733748,32.5,1990
1990-08-25,102.446699853,38.1302915793,47.1604643507,12.4409865624,12.5,1990
1990-08-28,20.7485054221,34.1705766529,81.6987922457,61.628639757,2.4,1990
1990-08-29,443.139971316,251.985806073,8.04271937445,-7.35836706852,15.6,1990
1990-09-02,173.766774658,102.218241344,-285.615555822,-130.213653419,8.8,1990
1990-09-04,58.3255393393,15.7708162881,-549.162964256,-209.497559934,10.5,1990
1990-09-06,132.992541794,68.1077518676,-86.9505948939,-24.4387835757,5.6,1990
1990-09-07,485.945076485,222.144962992,-110.611889919,-66.4198319145,22.8,1990
1990-09-09,412.640500499,300.321520392,-73.7793887228,-33.372820223,2.5,1990
1990-09-18,153.326732377,65.7955399756,-160.833090142,-58.0976888871,14.9,1990
1990-09-19,188.092294387,152.630062061,-231.103806547,-180.426736798,26.8,1990
1990-09-20,196.599637756,151.304418193,-231.599921727,-109.855632131,14.8,1990
1990-09-25,0.588210731765,11.1176709598,41.7795582456,26.7922438312,5.0,1990
1990-10-09,281.053612127,235.402184366,-252.897503481,-138.834344165,32.0,1990
1990-10-10,349.63633731,210.886402165,-369.753995557,-229.267480518,13.2,1990
1990-10-26,89.8477559391,62.2436341819,-96.690301516,-67.3033963024,2.0,1990
1990-10-29,96.3773975432,81.0161991954,31.6847291997,21.8516402527,2.6,1990
1990-11-02,121.767502382,106.881798007,-35.2930146138,-29.3797651508,16.2,1990
1990-11-03,190.041379364,135.023758286,61.0549981421,-27.6312216113,6.5,1990
1990-11-12,46.9134895536,31.4868544202,1.81719354521,15.1027640855,2.0,1990
1990-11-13,60.1341934293,30.3453248575,-29.1865231582,10.1100723947,1.6,1990
1990-12-01,183.89452388,135.159760657,47.2595158988,52.6364434026,1.0,1990
1990-12-08,210.909049218,168.38984491,-171.19655956,-118.92919687,2.9,1990
1991-01-19,145.26916548,91.3068379637,-36.1083997999,5.75135157734,8.4,1991
1991-02-26,141.754231566,98.882945461,281.03923649,225.433067172,3.1,1991
1991-03-18,81.4783364877,32.2762315927,-1.73733759603,-15.0990311354,5.0,1991
1991-03-22,474.429308173,180.345880348,-158.638514417,-57.5307640687,3.8,1991
1991-04-06,127.466279702,41.9953218441,-45.6155126815,-79.9639834102,7.1,1991
1991-04-07,366.173420953,269.630283747,-105.113706022,-78.446458529,1.3,1991
1991-04-08,307.608576369,247.852719237,-256.100878048,-88.7119043261,8.2,1991
1991-04-10,92.3048266381,52.5292443512,-44.653527997,-7.42586611758,25.3,1991
1991-04-11,226.992749675,149.459316658,-238.244637079,-161.086807142,15.6,1991
1991-04-12,233.720823694,172.605099642,-219.420546654,-218.603538953,18.1,1991
1991-04-13,27.7704711121,91.1272715301,-402.444210371,-279.78154856,2.7,1991
1991-04-14,95.8629347863,72.5871771642,-305.078807371,1.47778239247,2.6,1991
1991-04-15,187.975747097,119.808411872,-62.737605155,-36.3967533153,3.5,1991
1991-04-16,208.310294863,185.73385893,-94.9815737263,-80.0166293649,18.7,1991
1991-04-22,147.370585484,77.8517282239,-104.885720948,-35.1666637703,11.5,1991
1991-05-01,116.30552834,85.5319177484,-115.079061556,-83.6019980261,2.0,1991
1991-05-10,42.4658708024,40.8128411909,-175.640374004,-114.460144697,10.6,1991
1991-05-11,42.4658708024,48.6531718822,-175.640374004,-113.89421195,2.5,1991
1991-05-14,107.836296379,92.1590034689,-171.964331732,-128.329358241,8.6,1991
1991-05-15,276.278848139,219.228875064,-371.611714226,-287.295786982,23.2,1991
1991-05-16,447.29368722,369.577318784,-314.174114545,-260.810055338,48.3,1991
1991-05-17,529.001016685,432.658464235,-465.033138899,-377.107518559,32.3,1991
1991-05-18,439.728405936,279.046388882,-473.653759397,-255.55171167,10.6,1991
1991-05-19,139.235568673,117.834433803,-194.273717821,-148.369552391,1.2,1991
1991-05-22,152.600869214,106.13199208,-56.3190264498,-32.2757484961,2.8,1991
1991-05-23,190.215107767,157.151578036,-105.31935387,-69.7788066255,13.1,1991
1991-05-24,414.598164204,269.124455025,10.6103218587,-103.949788662,4.4,1991
1991-05-25,414.598164204,261.663902322,10.6103218587,-101.123845505,36.0,1991
1991-05-26,461.265540237,344.968590723,-553.161016103,-417.950977144,24.4,1991
1991-05-27,368.286286575,292.286730049,-352.943469519,-272.113851265,37.0,1991
1991-05-28,598.433308827,409.423596378,-795.612130483,-370.353314642,10.3,1991
1991-06-01,22.742839604,70.6928752589,-182.702362899,-61.8563460552,11.9,1991
1991-06-02,205.900986526,74.400511271,-489.75989737,-295.144009623,8.6,1991
1991-06-04,98.7348922898,84.1688610976,108.71342504,26.221076046,2.0,1991
1991-06-15,12.5025709271,34.7640081178,-185.541938917,-117.2344935,3.1,1991
1991-06-16,129.445271839,76.9085339797,-207.627469847,-165.988772693,27.2,1991
1991-06-17,70.3413932805,73.4234995233,-255.291474976,-207.248383697,15.5,1991
1991-06-18,104.372536908,69.37916069,-151.797689267,-127.141129962,16.2,1991
1991-06-19,190.815693542,118.642152585,-84.2359004846,-99.4771547891,19.7,1991
1991-06-20,134.056308343,111.705993394,78.8338582362,22.1765259297,2.2,1991
1991-06-24,134.688352974,59.6325500199,-80.8404253384,-5.02864537547,13.2,1991
1991-06-25,310.07271598,196.636856753,-287.10954712,-199.317857377,16.8,1991
1991-06-30,80.061435094,41.8396386663,-2.4881517007,2.46026336282,5.2,1991
1991-07-01,233.262877542,169.355418035,14.7700512864,-1.40616517902,3.1,1991
1991-07-03,78.1600088978,55.7621296065,100.304405578,36.8231647648,9.0,1991
1991-07-04,76.8260156698,63.0799706843,-173.369411837,-103.257827315,9.0,1991
1991-07-06,339.02473998,185.992599858,-45.7184804541,-35.7684641695,15.8,1991
1991-07-07,339.02473998,221.747764869,-45.7184804541,-46.7012763488,66.6,1991
1991-07-08,531.7811964,427.512317699,-102.811268966,-139.356579178,9.6,1991
1991-07-09,596.000775628,312.830533315,-158.456393737,-35.8769577588,2.1,1991
1991-07-15,58.643812618,47.8870506362,-126.089831817,-76.4621052365,2.7,1991
1991-07-16,185.471738744,88.3031999742,-275.053460629,-145.036923937,1.3,1991
1991-07-17,44.8918574634,32.9493125198,-70.5378355047,-14.6733186905,13.4,1991
1991-07-18,422.368330518,200.444065328,-165.412454358,-55.5707230893,42.0,1991
1991-07-19,518.061637761,300.135350211,-35.9536094913,-30.1053402356,5.1,1991
1991-07-20,99.9870067316,58.1586169028,5.59806609813,16.5871297447,4.4,1991
1991-07-23,175.758213813,109.197618399,-55.9545830792,-19.9832052454,2.9,1991
1991-07-25,187.656816546,100.202981749,-9.85829116341,-39.3989236667,4.3,1991
1991-07-26,155.543912595,120.283459695,-102.320746348,-92.2061676977,10.3,1991
1991-07-27,95.5276567242,113.51376018,-207.732239156,-160.132789207,27.7,1991
1991-07-30,71.8417882706,39.1518590898,21.4944619051,30.853708321,3.5,1991
1991-08-03,17.1876297773,5.19109366949,-29.8121963637,-12.0009272958,9.5,1991
1991-08-04,3.19998772808,18.0225037775,-74.6958945422,-44.419973971,2.2,1991
1991-08-05,76.6067400766,56.0563857863,-48.7967455907,-42.6472566654,8.1,1991
1991-08-06,141.429827913,91.2893887853,-21.8507460165,-22.70079469,13.6,1991
1991-08-07,146.333839532,90.7303505027,-18.9040290167,-21.1209670477,3.6,1991
1991-08-11,37.6642585497,17.4745487801,-53.328481501,-7.37772599771,9.9,1991
1991-08-12,116.997846474,94.167418711,-260.742606346,-149.770166332,4.0,1991
1991-08-14,300.154785014,251.781208208,-337.949314243,-317.117760751,19.7,1991
1991-08-31,31.7438002384,20.2784656187,-95.2234579479,-34.3678744462,17.1,1991
1991-09-01,92.2288386814,71.4043311371,-384.123552281,-284.282457707,7.5,1991
1991-09-03,163.562545777,89.1378669367,-236.450318019,-108.048737954,7.7,1991
1991-09-15,237.010740087,136.414072033,-251.953655396,-61.4080295681,21.0,1991
1991-09-16,118.343717384,139.138269145,-344.75265616,-259.441348076,13.5,1991
1991-09-19,168.857438058,137.836287251,52.4424640624,22.0414564583,6.2,1991
1991-09-20,372.715988365,242.82981546,-77.2328036281,-53.630105208,3.0,1991
1991-09-23,74.5249332124,35.3991229062,-43.1214939619,1.09591325317,1.8,1991
1991-10-11,139.177698034,82.0390202435,-153.179960891,-65.4513223328,35.4,1991
1991-10-12,279.212181208,199.402815764,-374.647867574,-243.176914205,6.6,1991
1991-10-13,201.691733274,127.683038883,-127.041011333,-115.61653345,20.7,1991
1991-11-01,111.104067066,67.272256379,-192.595642591,-120.01538888,3.6,1991
1991-11-17,142.73604543,78.6175982715,4.42509831074,23.2051508976,2.9,1991
1991-11-21,192.716703861,175.827264325,-150.585411232,-90.0404260623,39.0,1991
1991-11-22,323.149299406,222.218105281,-388.515072552,-187.933644637,4.5,1991
1991-12-07,204.543614838,134.142384784,35.1421022895,59.1756522622,3.4,1991
1991-12-09,164.797323489,120.209355314,26.5978353127,7.47289953507,8.8,1991
1991-12-10,95.7379758354,88.8336500345,-44.0672839541,-19.0972648682,5.1,1991
1991-12-24,377.023005641,242.313651674,-109.420167381,-10.2703427629,77.8,1991
1992-02-08,147.693963508,124.689698798,-178.105364682,-86.3705297066,16.0,1992
1992-03-08,418.693154389,263.213146964,-531.786877996,-271.351858457,21.7,1992
1992-03-19,128.924015114,159.456820335,-347.450199073,-262.672675505,12.8,1992
1992-03-25,191.896344346,112.266495931,-141.802292092,-44.5652234484,11.9,1992
1992-04-02,-47.2941208172,28.5508061418,-222.494240496,-152.380626192,10.7,1992
1992-04-03,205.56739334,199.548980519,-394.993934058,-240.680554874,4.6,1992
1992-04-05,118.474604043,49.2348440783,-20.4376592701,24.4650013861,4.1,1992
1992-04-17,95.2924727289,59.917652213,23.41776707,27.6856463369,10.0,1992
1992-04-18,211.328254206,117.820641104,-103.545017358,-17.4227834081,2.9,1992
1992-04-20,139.092390396,101.324310947,117.150779096,101.972063749,3.3,1992
1992-04-21,248.855490067,114.455864225,-211.488080662,-84.2712338817,12.6,1992
1992-04-23,260.283661759,167.417548348,-7.69690771453,-22.3623818515,25.2,1992
1992-04-27,-30.1346925801,-18.9726765788,-42.6459535889,-17.4070056544,1.6,1992
1992-04-28,185.033456104,85.5851967678,86.392695945,49.4449315586,17.6,1992
1992-04-29,185.033456104,85.407749805,86.392695945,73.0768831379,1.5,1992
1992-04-30,135.274834424,61.9051906579,63.951989607,92.533503303,17.3,1992
1992-05-02,136.87290866,110.929375045,-79.0110043182,-23.926868111,46.3,1992
1992-05-03,458.534218291,305.495529335,-228.293276521,-143.5193285,104.4,1992
1992-05-04,237.241954437,157.753096138,-43.3604961784,-94.6625572125,43.0,1992
1992-05-05,127.024975304,77.9246243337,-190.155233699,-123.911593954,3.1,1992
1992-05-07,37.2573044271,38.4260982983,-211.385994122,-148.114868401,14.3,1992
1992-05-08,316.948674766,164.831573961,-350.256484396,-319.561921951,17.2,1992
1992-05-09,316.948674766,189.10037276,-350.256484396,-280.56096096,32.7,1992
1992-05-10,51.0336381934,86.0383524962,-469.219144286,-293.325510305,10.4,1992
1992-05-13,133.34152316,95.3178656362,135.678565321,97.2244393413,1.2,1992
1992-05-14,328.809554916,216.958947845,-5.36482393583,-16.0238836881,4.8,1992
1992-05-15,308.130433861,175.586704658,-11.1069700758,-92.572621071,10.3,1992
1992-05-16,334.06383899,232.067029969,-404.036003102,-246.819926956,7.3,1992
1992-05-20,108.93905503,47.0832880574,-74.1060872189,-39.6448823058,19.8,1992
1992-05-21,301.922262598,213.067531196,-154.925405443,-149.727198286,14.3,1992
1992-05-23,45.4280789998,13.6644939955,-24.9879923864,17.1267946551,25.8,1992
1992-05-24,441.698128935,214.332481517,-336.804787675,-190.566688314,12.4,1992
1992-05-28,35.1897771296,8.0874149385,70.424901642,53.7141959516,22.5,1992
1992-05-29,204.895806029,106.636283751,-202.371818985,-51.0799172284,29.4,1992
1992-05-30,377.526882214,145.712031241,-66.3538982647,-29.2923968637,18.6,1992
1992-05-31,377.526882214,285.605290619,-66.3538982647,-41.7103924443,10.8,1992
1992-06-03,-17.9595806233,-6.83065860694,20.0900261145,6.35959122208,2.2,1992
1992-06-04,303.437021564,132.922439105,-56.8550089929,-5.98469321522,74.8,1992
1992-06-06,37.7309471737,31.0444781352,104.657740312,22.8866305709,7.6,1992
1992-06-07,38.6320891514,62.0051687179,-192.921620031,-103.245448609,41.1,1992
1992-06-08,57.1932970229,40.3052187227,-140.944994534,-72.6286583748,4.1,1992
1992-06-09,215.927094856,86.6107748116,-31.2154421953,-23.9915751047,45.0,1992
1992-06-11,128.028336879,102.269534769,-76.6852787859,-20.356103821,6.2,1992
1992-06-15,165.15541397,95.6405855561,-250.247892327,-176.781965237,8.7,1992
1992-06-17,242.556128049,148.804865809,-122.491137548,-104.478674825,1.6,1992
1992-06-18,157.549825699,179.124647873,-255.945971623,-154.394598066,21.2,1992
1992-06-19,157.549825699,130.392029268,-255.945971623,-133.366380097,14.0,1992
1992-06-20,164.106377256,110.73795627,-86.0259251646,-52.6526099209,1.9,1992
1992-06-22,101.928914,80.9964267436,31.3910843161,8.72803335555,6.4,1992
1992-06-23,225.103176236,147.508166686,-231.61758527,-119.419891916,24.6,1992
1992-06-24,118.067086321,143.314592959,-349.903474447,-279.963869259,1.7,1992
1992-06-25,112.074690248,101.817946321,-296.432312879,-84.7192189041,3.5,1992
1992-06-30,-13.3872138239,-4.5294808552,82.3218885982,73.4206947555,27.4,1992
1992-07-01,191.960859409,109.079099769,79.9354827781,58.041588051,9.5,1992
1992-07-02,229.263982397,168.212835598,-50.6491748772,10.9642698971,21.9,1992
1992-07-07,132.438684976,62.613323587,-187.351497764,-86.1817330866,14.3,1992
1992-07-09,261.323327145,105.514957916,-401.64731636,-135.191789801,32.9,1992
1992-07-10,335.026787945,220.900095867,-501.886234606,-293.010369133,4.0,1992
1992-07-15,3.26630259148,23.1833274023,146.115564127,92.6427802667,2.9,1992
1992-07-18,161.426745106,61.8818574543,114.208214214,66.4544770587,1.1,1992
1992-07-19,275.494717035,188.182180669,96.5157105584,105.259086612,2.8,1992
1992-07-24,46.5373915805,33.3584445793,8.29734677736,2.19260778208,4.1,1992
1992-07-27,67.4375790428,42.317828368,-65.7690418147,-32.0262587097,4.2,1992
1992-07-28,128.719924688,101.496228776,-67.4191084605,-50.3588858148,1.7,1992
1992-08-01,15.7266520822,15.1941457297,49.9557769184,38.9793348318,4.4,1992
1992-08-02,121.388894034,60.4856872069,-128.61528256,-49.5799620303,6.7,1992
1992-08-05,197.093296915,161.982988712,-74.9518409342,-34.37775752,8.5,1992
1992-08-06,173.291477415,127.794555913,-151.700081282,-55.3141564444,16.0,1992
1992-08-08,-25.3557800883,-8.49789918183,44.1419448947,33.2149687014,2.8,1992
1992-08-09,123.285653133,80.5089410444,-27.2274614812,-1.45157691169,1.5,1992
1992-08-15,147.871767467,87.0285194527,22.7743602341,3.93758799898,2.2,1992
1992-08-20,86.1929648058,64.1579526159,-97.3980804495,-10.939074837,17.2,1992
1992-08-21,191.760745207,161.159806066,-481.690912953,-260.387787951,20.4,1992
1992-08-22,242.798528469,218.351237132,-261.403948242,-124.640668518,13.0,1992
1992-08-28,7.55824168453,-0.432209848278,-256.98255643,-183.231169552,8.0,1992
1992-08-29,-34.1278503003,-10.2521175113,-291.079345522,-260.269465042,64.0,1992
1992-09-03,28.1608515802,36.7033608907,137.090961443,81.7654360332,1.8,1992
1992-09-04,228.151739728,143.397516437,69.8248873666,34.0349472906,4.5,1992
1992-09-15,313.230469092,162.423966691,-89.074381727,-14.5331577311,39.3,1992
1992-09-16,311.467867344,304.67186213,-247.044895151,-166.882288205,51.3,1992
1992-09-19,283.466910565,176.206299514,-19.4805403692,4.75264630563,2.8,1992
1992-09-23,162.08962396,137.773395118,130.139342565,108.859000945,4.8,1992
1992-09-30,44.4868983768,34.2833129293,35.6521083448,32.4423421381,17.6,1992
1992-10-01,246.430333246,142.346714142,-244.461184199,-101.853851467,11.8,1992
1992-10-03,100.33704671,77.0762877381,-31.6802824813,-13.7077376527,8.0,1992
1992-10-10,208.263729869,92.8810448291,-63.7150853622,24.0978398256,2.4,1992
1992-10-11,209.072148736,96.2929093212,132.976995216,85.0809986911,11.5,1992
1992-10-14,169.905142897,129.973781612,-27.6953217974,15.6593601375,11.5,1992
1992-10-18,192.329157202,73.7008312143,-127.611910466,-39.3172605173,6.9,1992
1992-10-28,50.5760662106,42.1978859037,118.864124071,92.9943670836,2.6,1992
1992-11-02,237.794738681,92.3267409817,84.8473636219,66.0416124597,3.8,1992
1992-11-07,87.7178786939,40.0143649284,-35.3451215561,-5.09887576078,4.6,1992
1992-11-09,117.967241072,71.9300099003,-92.8464870427,-66.3771363866,4.4,1992
1992-11-10,217.727008854,60.0687879067,-353.123705596,-225.285182566,2.5,1992
1992-12-02,223.0468105,108.396884766,-24.6214290469,14.7000077944,3.7,1992
1992-12-04,132.314566585,113.512787121,-168.805424644,-127.401986458,1.2,1992
1992-12-11,191.306349201,137.209984991,-297.71832064,-219.322749575,21.1,1992
1992-12-16,215.070882428,121.989622222,52.5200125959,6.76163347034,4.1,1992
1992-12-21,170.923554455,118.733383951,-164.435231646,-43.8312525897,13.2,1992
1992-12-22,288.62219817,214.675115691,-366.83577673,-265.648136608,28.6,1992
1993-01-11,349.933374884,246.040047911,-56.8386663546,17.0600186618,1.8,1993
1993-03-17,283.088241762,269.96047596,-178.898407132,-155.781742679,10.1,1993
1993-03-26,306.491077193,256.389113173,-234.875068391,-141.712328257,1.8,1993
1993-03-27,485.834969979,287.532634207,-318.847989316,-230.443657048,2.5,1993
1993-03-30,89.3554095253,54.5611338908,-4.9806762479,11.0264884477,2.7,1993
1993-04-01,337.519158666,225.256428274,-102.253072328,-103.43485998,7.2,1993
